stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
56573,de Verdun / Manning,45.44924,-73.572503,0,
56574,Joseph / Regina,45.467462,-73.572127,0,
56575,Joseph / Regina,45.467232,-73.571995,0,
56576,de Verdun / Beatty,45.450847,-73.572523,0,
56577,de Verdun / Beatty,45.450625,-73.572374,0,
56578,de Verdun / Woodland,45.452618,-73.572359,0,
56579,Woodland / de Verdun,45.45247,-73.572472,0,
56580,de Verdun / Woodland,45.452389,-73.572208,0,
56581,Woodland / de Verdun,45.45259,-73.572719,0,
56582,de Verdun / Desmarchais,45.45492,-73.572148,0,
56583,de Verdun / Desmarchais,45.454597,-73.572011,0,
56584,de Verdun / 5e Avenue,45.456174,-73.571866,0,
56585,de Verdun / 4e Avenue,45.456951,-73.571965,0,
56586,de Verdun / 2e Avenue,45.458121,-73.571857,0,
56587,de Verdun / 2e Avenue,45.457958,-73.571706,0,
56588,de Verdun / Galt,45.462193,-73.571494,0,
56589,Galt / de Verdun,45.462041,-73.571584,0,
56590,de Verdun / Galt,45.461969,-73.571345,0,
56591,de l'Église / de Verdun,45.463014,-73.571188,0,
56592,de Verdun / de l'Église,45.463091,-73.571407,0,
56593,de Verdun / de l'Église,45.462858,-73.571303,0,
56594,de Verdun / Hickson,45.465189,-73.571224,0,
56595,de Verdun / Hickson,45.464981,-73.571078,0,
56596,de Verdun / Regina,45.46743,-73.571026,0,
56597,de Verdun / Regina,45.467209,-73.57088,0,
56598,de Verdun / Strathmore,45.468985,-73.570885,0,
56599,Strathmore / de Verdun,45.468815,-73.57097,0,
56600,de Verdun / Strathmore,45.468759,-73.570741,0,
56601,Caisse / de Verdun,45.470511,-73.570292,0,
56602,de Verdun / Caisse,45.470586,-73.57074,0,
56603,de Verdun / Caisse,45.470373,-73.570588,0,
56604,Henri-Duhamel / de Verdun,45.472224,-73.570717,0,
56605,de Verdun / Henri-Duhamel,45.472028,-73.57044,0,
56606,LaSalle / Gibbons,45.47433,-73.570196,0,
56607,LaSalle / Gibbons,45.474545,-73.57,0,
56608,LaSalle / Henri-Duhamel,45.472475,-73.569712,0,
56609,LaSalle / Richard,45.448292,-73.569978,0,
56610,LaSalle / Richard,45.448063,-73.570214,0,
56611,de l'Église / Gertrude,45.462921,-73.569042,0,
56612,Caisse / LaSalle,45.470453,-73.568132,0,
56613,Wellington / Woodland,45.452476,-73.568016,0,
56616,Wellington / Beatty,45.45068,-73.568189,0,
56617,LaSalle / Beatty,45.450212,-73.568124,0,
56618,Wellington / Desmarchais,45.454756,-73.567811,0,
56619,Wellington / Desmarchais,45.454405,-73.567698,0,
56620,Wellington / 4e Avenue,45.456915,-73.567622,0,
56621,Wellington / 4e Avenue,45.456498,-73.567496,0,
56622,Strathmore / LaSalle,45.468657,-73.56728,0,
56623,LaSalle / de Rushbrooke,45.468537,-73.566968,0,
56624,de Rushbrooke / LaSalle,45.468916,-73.566709,0,
56625,LaSalle / Victor,45.468197,-73.566906,0,
56626,Wellington / 1re Avenue,45.458533,-73.567469,0,
56627,Wellington / 1re Avenue,45.458319,-73.567345,0,
56628,Wellington / Rielle,45.460284,-73.567308,0,
56629,Wellington / Rielle,45.459863,-73.567201,0,
56630,Station De l'Église (Galt / Wellington),45.461867,-73.567468,0,
56631,Station De l'Église (Wellington / Galt),45.461777,-73.567032,0,
56632,Station De l'Église (Wellington / Galt),45.461538,-73.567193,0,
56635,Wellington / de l'Église,45.4629,-73.567072,0,
56636,Wellington / de l'Église,45.462658,-73.56695,0,
56637,Wellington / Hickson,45.465009,-73.566881,0,
56638,Wellington / Hickson,45.464801,-73.566754,0,
56639,Wellington / LaSalle,45.46796,-73.566397,0,
56641,LaSalle / Desmarchais,45.454628,-73.565649,0,
56642,LaSalle / Desmarchais,45.454351,-73.56589,0,
56643,Wellington / Gilberte-Dubé,45.471239,-73.563869,0,
56645,de l'Église / LaSalle,45.462708,-73.563344,0,
56646,LaSalle / 2e Avenue,45.457757,-73.563493,0,
56647,LaSalle / 2e Avenue,45.457333,-73.563432,0,
56648,Galt / LaSalle,45.461702,-73.563729,0,
56649,LaSalle / Galt,45.461585,-73.562894,0,
56650,LaSalle / Rielle,45.46004,-73.563242,0,
56651,LaSalle / Rielle,45.459454,-73.563124,0,
56652,du Golf / No 301,45.467502,-73.547573,0,
56653,de l'Île-des-Soeurs / De Gaspé,45.453942,-73.546677,0,
56654,de l'Île-des-Soeurs / De Gaspé,45.453309,-73.546894,0,
56655,de l'Île-des-Soeurs / Abélard,45.460351,-73.54607,0,
56656,de l'Île-des-Soeurs / François,45.454346,-73.545724,0,
56657,de l'Île-des-Soeurs / Abélard,45.460368,-73.545469,0,
56660,de l'Île-des-Soeurs / Elgar,45.455884,-73.544091,0,
56661,de l'Île-des-Soeurs / Berlioz,45.459377,-73.544266,0,
56662,Berlioz / de l'Île-des-Soeurs,45.459712,-73.544174,0,
56663,de l'Île-des-Soeurs / Darwin,45.45638,-73.543031,0,
56664,Berlioz / Landreville,45.461305,-73.54294,0,
56665,Berlioz / Place du Soleil,45.464103,-73.541297,0,
56666,Berlioz / Place de la Fontaine,45.463113,-73.542293,0,
56667,Champlain / No 7100,45.442005,-73.593896,0,
56668,Champlain / No 7070,45.443276,-73.592742,0,
56669,Wellington / Argyle,45.45275,-73.567847,0,
56670,du Golf / No 210,45.467747,-73.54733,0,
56671,du Golf / des Camélias,45.46672,-73.54962,0,
56672,du Golf / No 500,45.466556,-73.550046,0,
56673,du Golf / William-Paul,45.466063,-73.55252,0,
56674,du Golf / William-Paul,45.466134,-73.552157,0,
56675,du Golf / No 800,45.46564,-73.554117,0,
56676,du Golf / No 800,45.465885,-73.553942,0,
56677,du Golf / No 1050,45.464237,-73.554435,0,
56678,du Golf / No 1050,45.464352,-73.554568,0,
56679,du Golf / No 1160,45.462805,-73.554725,0,
56680,du Golf / No 1061,45.462833,-73.554844,0,
56681,Marguerite-Bourgeoys / du Club-Marin,45.461218,-73.553473,0,
56683,Place du Commerce / Centre Le Village,45.467785,-73.542849,0,
56685,Station Verdun (de Verdun / Willibrord),45.45917,-73.571596,0,
56686,Station Verdun (de Verdun / Willibrord),45.459125,-73.571812,0,
56687,Station LaSalle,45.470612,-73.567647,0,
56688,Station LaSalle,45.470738,-73.567195,0,
56689,Galt / Champlain,45.462348,-73.578651,0,
56690,Station De l'Église (de l'Église / Ross),45.462779,-73.565789,0,
56691,Berlioz / Terry-Fox,45.465403,-73.53879,0,
56692,René-Lévesque / No 3000,45.466473,-73.540786,0,
56694,LaSalle / Godin,45.446691,-73.57236,0,
56695,René-Lévesque / Berlioz,45.4672,-73.537794,0,
56696,LaSalle / No 6875,45.441431,-73.57911,0,
56697,Station LaSalle,45.470696,-73.566509,0,
56698,Marguerite-Bourgeoys / Marie-Le Ber,45.461175,-73.552066,0,
56699,Marguerite-Bourgeoys / de la Forêt,45.461067,-73.551977,0,
56700,de l'Île-des-Soeurs / Berlioz,45.458786,-73.544023,0,
56701,LaSalle / No 7105,45.4392,-73.580966,0,
56702,René-Lévesque / Levert,45.468277,-73.535333,0,
56703,Parc Hadley (Bannantyne / Stephens),45.443904,-73.577364,0,
56705,LaSalle / Woodland,45.452576,-73.567598,0,
56706,LaSalle / Argyle,45.45285,-73.567617,0,
56707,Station LaSalle,45.470713,-73.566641,0,
56708,LaSalle / Caisse,45.470266,-73.568087,0,
56709,LaSalle / Caisse,45.470086,-73.568126,0,
56710,de l'Église / LaSalle,45.462762,-73.563078,0,
56711,Place du Commerce / René-Lévesque,45.467347,-73.538475,0,
56713,Joseph / Strathmore,45.468614,-73.572024,0,
56714,Caisse / de Verdun,45.470517,-73.57043,0,
56715,Wellington / Regina,45.467322,-73.566504,0,
56716,LaSalle / 5e Avenue,45.456023,-73.564249,0,
56717,LaSalle / Strathmore,45.468849,-73.567328,0,
56718,Wellington / No 3500,45.468688,-73.565615,0,
56719,Wellington / No 3265,45.470453,-73.564269,0,
56720,Marguerite-Bourgeoys / de l'Île-des-Soeurs,45.460942,-73.547627,0,
56721,Marguerite-Bourgeoys / des Passereaux,45.461158,-73.547785,0,
60196,Place du Commerce / Provigo,45.467898,-73.544667,0,
60400,de l'Île-des-Soeurs / Hall,45.452648,-73.548194,0,
60540,Wellington / Gilberte-Dubé,45.471666,-73.563346,0,
60693,de la Pointe-Sud / des Parulines,45.44884,-73.552496,0,
60694,de la Pointe-Sud / des Sommets,45.450435,-73.549835,0,
60696,de la Pointe-Sud / de l'Orée-du-Bois,45.450763,-73.549713,0,
60697,de la Pointe-Sud / des Parulines,45.448991,-73.552146,0,
60699,Terminus de la Pointe-Sud,45.448122,-73.554794,0,
60700,Terminus de la Pointe-Sud,45.447973,-73.55483,0,
56704,LaSalle / Riverview,45.446562,-73.572765,0,
56693,de Verdun / Brault,45.447686,-73.572641,0,
60747,Campus Bell,45.472017,-73.539145,0,
60748,Campus Bell (de la Pointe-Nord / J.-Le Ber),45.472314,-73.540057,0,
61207,Station LaSalle,45.470722,-73.566888,0,
61320,de Verdun / Brault,45.447872,-73.572794,0,
56723,Ménard / Dufresne,45.437456,-73.629171,0,
56724,Benoît / Ménard,45.437746,-73.630333,0,
56725,Centrale / Terrasse Centrale,45.417004,-73.634079,0,
56726,Newman / No 7475,45.440516,-73.620222,0,
56727,des Trinitaires / Newman,45.447547,-73.608922,0,
56728,Shevchenko / Jean-Chevalier,45.431181,-73.615888,0,
56729,Carr. Angrignon; entrée ouest (Senkus / No 2350),45.445074,-73.616489,0,
56730,Saint-Patrick / Lyette,45.431184,-73.665414,0,
56732,Bergevin / No 318,45.430868,-73.654571,0,
56733,Bergevin / No 318,45.430682,-73.65433,0,
56734,Lafleur / Distillerie Seagram,45.427219,-73.648901,0,
56735,Saint-Patrick / Lacroix,45.432278,-73.662755,0,
56736,Saint-Patrick / Lacroix,45.432119,-73.662783,0,
56737,LaSalle / Dupras,45.427104,-73.662354,0,
56738,Airlie / Dupras,45.427336,-73.662232,0,
56739,Saint-Patrick / Dupras,45.433186,-73.660576,0,
56740,Saint-Patrick / Dupras,45.432884,-73.660946,0,
56741,Airlie / Riverview,45.427346,-73.660318,0,
56742,Airlie / Riverview,45.427244,-73.660688,0,
56743,Stirling / Saint-Patrick,45.43359,-73.658499,0,
56744,Stirling / Saint-Patrick,45.433462,-73.658679,0,
56745,Stirling / Beauchamp,45.431801,-73.658489,0,
56746,Stirling / Beauchamp,45.432058,-73.658657,0,
56747,Dalmany / Highlands,45.429698,-73.657955,0,
56748,Stirling / Dalmany,45.429739,-73.658591,0,
56749,Stirling / Airlie,45.427423,-73.658528,0,
56750,Airlie / Stirling,45.427273,-73.658616,0,
56751,LaSalle / Stirling,45.425014,-73.658356,0,
56752,LaSalle / Stirling,45.425102,-73.658654,0,
56753,LaSalle / des Oblats,45.423355,-73.655962,0,
56754,LaSalle / des Oblats,45.42318,-73.655895,0,
56755,Bergevin / Jean-Milot,45.431926,-73.654434,0,
56756,LaSalle / Bélanger,45.422567,-73.65482,0,
56757,Bergevin / Clément,45.434655,-73.65357,0,
56758,Bergevin / Clément,45.434617,-73.653896,0,
56759,Terminus Lafleur / Newman,45.4255,-73.647908,0,
56761,Bergevin / des Oblats,45.429988,-73.653297,0,
56762,Bergevin / des Oblats,45.429805,-73.653177,0,
56763,Jean-Milot / des Oblats,45.43155,-73.651611,0,
56764,Jean-Milot / Louis-Fortier,45.431491,-73.650759,0,
56765,LaSalle / Lafleur,45.420986,-73.65143,0,
56766,LaSalle / Lafleur,45.4208,-73.651193,0,
56768,Lafleur / Chatelle,45.422666,-73.650789,0,
56769,Lafleur / Centrale,45.423235,-73.650712,0,
56770,Lafleur / Brosseau,45.424801,-73.649819,0,
56771,Terminus Lafleur / Newman,45.424936,-73.648341,0,
56772,Lafleur / Airlie,45.42463,-73.650078,0,
56773,Orchard / LaSalle,45.420114,-73.648846,0,
56774,LaSalle / Orchard,45.419952,-73.648979,0,
56775,Clément / Louis-Fortier,45.433453,-73.647772,0,
56776,Clément / Louis-Fortier,45.433543,-73.648879,0,
56777,Lafleur / Wanklyn,45.42848,-73.648329,0,
56778,Lafleur / Wanklyn,45.428647,-73.648033,0,
56779,Centrale / Orchard,45.421956,-73.647649,0,
56780,Centrale / Orchard,45.421978,-73.648074,0,
56781,Lafleur / Jean-Milot,45.430749,-73.647298,0,
56782,Jean-Milot / Lafleur,45.430631,-73.647546,0,
56783,Lafleur / Jean-Milot,45.430909,-73.647003,0,
56784,Jean-Milot / Lafleur,45.430818,-73.647765,0,
56785,Centrale / Eastman,45.421023,-73.647276,0,
56786,Lafleur / Clément,45.432626,-73.646226,0,
56787,Clément / Lafleur,45.433041,-73.645694,0,
56788,Clément / Lafleur,45.433162,-73.646959,0,
56789,Lafleur / Clément,45.432511,-73.6465,0,
56790,Behrens / Airlie,45.42373,-73.64551,0,
56791,90e Avenue / Centrale,45.41759,-73.64403,0,
56792,Centrale / 90e Avenue,45.417908,-73.64369,0,
56793,Centrale / 90e Avenue,45.418759,-73.643936,0,
56794,Centrale / 90e Avenue,45.41892,-73.644054,0,
56795,Dollard / Elmslie,45.437424,-73.642147,0,
56796,Dollard / Elmslie,45.437215,-73.642227,0,
56797,Dollard / Saint-Patrick,45.439443,-73.644487,0,
56798,Clément / d'Amour,45.432359,-73.642304,0,
56799,Clément / d'Amour,45.432343,-73.642837,0,
56800,90e Avenue / Red Cross,45.420572,-73.642835,0,
56801,90e Avenue / Red Cross,45.420297,-73.642741,0,
56802,Jean-Milot / Trudeau,45.429374,-73.641346,0,
56803,Trudeau / Jean-Milot,45.429553,-73.641542,0,
56804,90e Avenue / Airlie,45.423238,-73.641568,0,
56805,90e Avenue / Airlie,45.422864,-73.641524,0,
56806,90e Avenue / Airlie,45.423383,-73.64128,0,
56807,Dollard / Hull,45.436288,-73.640921,0,
56808,Dollard / Hull,45.43629,-73.641208,0,
56809,Trudeau / Clément,45.431474,-73.640469,0,
56810,Clément / Trudeau,45.431838,-73.640598,0,
56811,Newman / Jean-Milot,45.42904,-73.639372,0,
56813,Centrale / Cavelier-De LaSalle,45.416975,-73.640003,0,
56814,Centrale / Cavelier-De LaSalle,45.41704,-73.639472,0,
56815,Dollard / Trudeau,45.434411,-73.63889,0,
56816,Dollard / Trudeau,45.434554,-73.639311,0,
56817,Newman / 90e Avenue,45.428947,-73.639148,0,
56818,90e Avenue / Newman,45.428629,-73.639013,0,
56819,Airlie / Place Airlie,45.422172,-73.63717,0,
56820,Dollard / Hardy,45.433007,-73.637362,0,
56821,Dollard / Bédard,45.433095,-73.637724,0,
56823,Centrale / Duquette,45.416925,-73.636045,0,
56824,Centrale / Duquette,45.416758,-73.636408,0,
56825,Dollard / Newman,45.430485,-73.634452,0,
56826,Dollard / Newman,45.430738,-73.635158,0,
56827,Dollard / Newman (côté Nord),45.431288,-73.635445,0,
56828,Airlie / 80e Avenue,45.42163,-73.634781,0,
56829,Airlie / 80e Avenue,45.421502,-73.635231,0,
56830,Lapierre / Saint-Patrick,45.444683,-73.633665,0,
56831,Saint-Patrick / Lapierre,45.444768,-73.634617,0,
56832,Dollard / Gloria,45.430034,-73.633953,0,
56833,Newman / Dollard,45.430878,-73.634313,0,
56834,Newman / Dollard,45.430217,-73.6354,0,
56835,Newman / Dollard,45.430761,-73.633947,0,
56836,Newman / Dollard,45.430499,-73.635438,0,
56837,Lise / Benoît,45.435107,-73.632344,0,
56838,Benoît / Lise,45.435321,-73.632686,0,
56840,Cordner / Chopin,45.440482,-73.631338,0,
56841,Benoît / Armel,45.436395,-73.631714,0,
56842,Benoît / Rousseau,45.436679,-73.631292,0,
56843,Dollard / Réjane,45.428984,-73.63135,0,
56844,Dollard / Réjane,45.429002,-73.631733,0,
56845,Cordner / Shirley,45.44161,-73.630165,0,
56846,Cordner / Shirley,45.441407,-73.630149,0,
56847,Airlie / 76e Avenue,45.420584,-73.631161,0,
56848,Airlie / 76e Avenue,45.420828,-73.631228,0,
56849,Juliette / Lise,45.433734,-73.630173,0,
56850,Shevchenko / Newman,45.432356,-73.62914,0,
56851,Newman / Shevchenko,45.43259,-73.629944,0,
56852,Shevchenko / Newman,45.432479,-73.630413,0,
56853,Newman / Shevchenko,45.432188,-73.630157,0,
56854,Shevchenko / Juliette,45.432704,-73.630797,0,
56855,Robidoux / Desaulniers,45.438906,-73.629037,0,
56856,Cordner / Lapierre,45.442665,-73.628899,0,
56857,Cordner / Lapierre,45.44273,-73.628449,0,
56858,Dollard / David-Boyer,45.427861,-73.628948,0,
56859,Robidoux / Dufresne,45.438561,-73.628602,0,
56860,75e Avenue / Beauport,45.421685,-73.629526,0,
56861,75e Avenue / Beauport,45.421886,-73.629621,0,
56862,Newman / Lise,45.433543,-73.628786,0,
56863,Newman / Lise,45.433563,-73.628377,0,
56865,Salley / 75e Avenue,45.42449,-73.627875,0,
56866,Juliette / Ménard,45.436683,-73.627229,0,
56867,Ménard / Juliette,45.436657,-73.627714,0,
56868,Shevchenko / David-Boyer,45.431783,-73.626754,0,
56869,Shevchenko / David-Boyer,45.431508,-73.626581,0,
56870,LaSalle / No 8912,45.415719,-73.629263,0,
56871,68e Avenue / LaSalle,45.415817,-73.627297,0,
56872,LaSalle / No 8912,45.415749,-73.628591,0,
56873,Dollard / John-F.-Kennedy,45.426791,-73.627144,0,
56874,Robidoux / Juliette,45.437593,-73.626433,0,
56875,Robidoux / Juliette,45.437766,-73.626492,0,
56876,67e Avenue / LaSalle,45.415513,-73.626453,0,
56877,Dollard / Jean-Brillon,45.426208,-73.625577,0,
56878,Jean-Brillon / Dollard,45.426456,-73.625649,0,
56879,Dollard / Jean-Brillon,45.426261,-73.626085,0,
56880,Newman / Thierry,45.436661,-73.625437,0,
56881,Newman / Thierry,45.436277,-73.625455,0,
56882,Centrale / 66e Avenue,45.416906,-73.625577,0,
56883,Centrale / 66e Avenue,45.416789,-73.625791,0,
56884,Shevchenko / Lefebvre,45.431328,-73.624675,0,
56885,Newman / No 7721,45.438204,-73.623773,0,
56886,Cordner / No 7213,45.445668,-73.623786,0,
56887,Jean-Brillon / Rancourt,45.427407,-73.624157,0,
56888,Jean-Brillon / Rancourt,45.427149,-73.624295,0,
56889,Newman / No 7700,45.437691,-73.623933,0,
56890,Shevchenko / Lemieux,45.431062,-73.62421,0,
56891,Dollard / Salley,45.425126,-73.623336,0,
56892,Dollard / Salley,45.425141,-73.623719,0,
56893,Salley / Dollard,45.424953,-73.6236,0,
56894,Latour / Centrale,45.417015,-73.623629,0,
56895,Latour / Centrale,45.417189,-73.623455,0,
56896,Champlain / No 8700,45.418408,-73.621816,0,
56897,Beyries / Champlain,45.419485,-73.622675,0,
56898,Latour / Beyries,45.419145,-73.623207,0,
56899,Newman / Lapierre,45.439661,-73.622194,0,
56900,Newman / Lapierre,45.439133,-73.622378,0,
56901,Cordner / Léger,45.444531,-73.625592,0,
56902,Bibliothèque L'Octogone (Dollard / De La Vérendrye,45.424332,-73.622902,0,
56903,Dollard / De La Vérendrye,45.423659,-73.622241,0,
56904,Senkus / No 2480,45.448088,-73.623276,0,
56905,Senkus / Carrefour Angrignon,45.447011,-73.620461,0,
56906,Cordner / Senkus,45.447045,-73.621285,0,
56908,Jean-Brillon / Patrice,45.428543,-73.622368,0,
56909,Jean-Brillon / Patrice,45.428136,-73.622741,0,
56910,Centrale / 63e Avenue,45.417054,-73.62144,0,
56911,Centrale / 63e Avenue,45.416976,-73.621205,0,
56912,Shevchenko / Robert,45.431266,-73.621008,0,
56913,Shevchenko / Robert,45.431046,-73.621585,0,
56914,Jean-Brillon / Boursier,45.429677,-73.620417,0,
56915,Champlain / Dollard,45.422603,-73.61913,0,
56916,Dollard / Champlain (Hôpital de LaSalle),45.421739,-73.620922,0,
56917,Dollard / Champlain (Hôpital de LaSalle),45.422263,-73.621384,0,
56918,Newman / Léger,45.4416,-73.618848,0,
56919,Léger / Newman,45.441777,-73.619966,0,
56920,Newman / Léger,45.441206,-73.619004,0,
56921,Léger / Newman,45.441741,-73.619546,0,
56922,Shevchenko / Jean-Brillon,45.431266,-73.618507,0,
56923,Jean-Brillon / Shevchenko,45.431328,-73.61892,0,
56924,Shevchenko / Jean-Brillon,45.431046,-73.619497,0,
56925,Jean-Brillon / Shevchenko,45.431571,-73.618469,0,
56926,Centrale / 43e Avenue,45.417799,-73.618589,0,
56927,Centrale / 43e Avenue,45.417595,-73.61879,0,
56928,35e Avenue / Champlain,45.422776,-73.618015,0,
56929,Champlain / 35e Avenue,45.42319,-73.6183,0,
56930,Champlain / 35e Avenue,45.422843,-73.618534,0,
56931,Jean-Brillon / Bernie,45.433328,-73.616976,0,
56932,Jean-Brillon / Bernie,45.433018,-73.617062,0,
56933,Champlain / No 8398,45.42403,-73.616381,0,
56935,35e Avenue / George,45.421927,-73.616742,0,
56936,Centrale / 40e Avenue,45.418381,-73.616323,0,
56937,Centrale / 40e Avenue,45.418164,-73.61666,0,
56938,Newman / No 7214,45.442653,-73.616446,0,
56939,Jean-Brillon / Thierry,45.434758,-73.615585,0,
56940,Jean-Brillon / Thierry,45.434347,-73.615749,0,
56941,Jean-Brillon / Lapierre,45.436599,-73.614607,0,
56942,Jean-Brillon / Lapierre,45.436463,-73.614835,0,
56943,Newman / Senkus,45.444427,-73.614125,0,
56944,Senkus / Newman,45.444472,-73.615132,0,
56945,Newman / Senkus,45.44398,-73.614251,0,
56946,Raymond / 30e Avenue,45.425206,-73.613941,0,
56947,Champlain / Raymond,45.425285,-73.61448,0,
56948,Shevchenko / Bouvier,45.430665,-73.612694,0,
56949,Shevchenko / Bouvier,45.430627,-73.613845,0,
56950,Newman / Guy-Bouchard,45.445652,-73.612579,0,
56951,Newman / Guy-Bouchard,45.445685,-73.612076,0,
56952,Centrale / 35e Avenue,45.419202,-73.612992,0,
56953,35e Avenue / Centrale,45.41928,-73.613323,0,
56954,Centrale / 35e Avenue,45.419017,-73.613199,0,
56955,Lapierre / Jean-Chevalier,45.436429,-73.612046,0,
56956,Lapierre / Jean-Chevalier,45.43634,-73.61243,0,
56957,Centrale / 31e Avenue,45.419605,-73.611349,0,
56958,Centrale / 31e Avenue,45.419406,-73.611615,0,
